index,sample_size,res_mod1,res_mod2
1,5000,0.3692411245418054,0.36948303048917275
2,5000,0.33532020974092164,0.33416764519190023
3,5000,0.47537116834078047,0.4754418636683939
4,5000,0.4437975727811003,0.4433523428405526
5,5000,0.4498862411043055,0.44949298371022683
6,5000,0.4451252729987392,0.44428976622788025
7,5000,0.4923399794577167,0.49225212588346684
8,5000,0.48143135578573204,0.4815136891420648
9,5000,0.5176233388630831,0.5174485724867373
10,5000,0.5573955834641804,0.556505010460475
11,5000,0.4586695322169793,0.4558392257858986
12,5000,0.4752177957391079,0.4729226784666355
13,5000,0.3594012285694258,0.3592759832088046
14,5000,0.4269207720157236,0.42854685988531754
15,5000,0.504637712759949,0.505375495814333
16,5000,0.35604948301363126,0.3554614713438783
17,5000,0.5012119843817037,0.5020019690288163
18,5000,0.4219074428820034,0.421032666210434
19,5000,0.3920953517901259,0.39184659959098006
20,5000,0.3522755299177901,0.35232546509206714
21,5000,0.43248308415918596,0.43192294734001535
22,5000,0.44349108941954213,0.4436498932293536
23,5000,0.2987762945404542,0.30072991306084573
24,5000,0.3895951290557804,0.3896856943744588
25,5000,0.4354829486659853,0.43633493858376193
26,5000,0.3598722899525643,0.3590269438959413
27,5000,0.3496879805568046,0.34894040710165847
28,5000,0.2742002728659648,0.27375087287050986
29,5000,0.5157963985518778,0.5163370044436308
30,5000,0.4489940596905358,0.4479207950014001
31,5000,0.3276190263002196,0.32594215023755113
32,5000,0.35624686732303257,0.3552170427966576
33,5000,0.470795116459714,0.47449074966741656
34,5000,0.4488504892955455,0.44803203832226224
35,5000,0.48656764885233367,0.4860204529928071
36,5000,0.38412848356030677,0.38487039064455386
37,5000,0.42588810279049455,0.42569017433178785
38,5000,0.4415874216899463,0.4416578227464393
39,5000,0.3874605716967961,0.3879100213034415
40,5000,0.4390388881796136,0.4390112049130694
41,5000,0.24720337166171738,0.24725972500677115
42,5000,0.42430481665239955,0.4242181877546869
43,5000,0.4360024526274646,0.43614230156828193
44,5000,0.5641932552793191,0.5650675728656912
45,5000,0.42082299066832773,0.421068893129986
46,5000,0.3996953987507701,0.3996637278896703
47,5000,0.3604264906954946,0.3589868689803403
48,5000,0.3203918460558019,0.31940335903414674
49,5000,0.47924760712626374,0.47918029946887264
50,5000,0.3667232746081513,0.3648896841928932
51,5000,0.4345736138824188,0.43436338670037783
52,5000,0.5547237911233868,0.552383719226069
53,5000,0.4700587396856527,0.4697978821855916
54,5000,0.3846836728084823,0.38440718297173365
55,5000,0.5204558649950599,0.5201599852622345
56,5000,0.5157758973332144,0.5153375616013453
57,5000,0.3077069721112566,0.30811616275536635
58,5000,0.23399698954505527,0.23504606738106584
59,5000,0.43965498673354514,0.4396804115571157
60,5000,0.4689866492891611,0.4689781717201795
61,5000,0.510752424249439,0.5110623232735851
62,5000,0.3455738209528021,0.34597996979025325
63,5000,0.4990158820370952,0.5016792796689411
64,5000,0.377770477874365,0.3772952016166516
65,5000,0.40092465860267,0.39770910787485664
66,5000,0.4551694967929465,0.4550931877760633
67,5000,0.5346742047843378,0.5334946115628859
68,5000,0.27825829432150817,0.28008320715617474
69,5000,0.4833293344735846,0.48475992378561017
70,5000,0.4765158906870641,0.4767523864152312
71,5000,0.39455441741023867,0.3947311862632084
72,5000,0.5233340422585194,0.52364496596202
73,5000,0.37878371868907623,0.3800002491173251
74,5000,0.4282466651553295,0.4277775926115724
75,5000,0.4453119160596207,0.4459401416331961
76,5000,0.4632848690065335,0.46319552043401624
77,5000,0.26606372645215814,0.26662239954555333
78,5000,0.3507597869139427,0.35080951860337745
79,5000,0.37552132067359,0.375802825208713
80,5000,0.3162590581411588,0.31422942115111085
81,5000,0.48483169165539575,0.4862168750993383
82,5000,0.47072894032318047,0.4707685524640831
83,5000,0.40212747007636934,0.40175188028019226
84,5000,0.48855153025357706,0.4922881156416746
85,5000,0.47861128764321575,0.4792310102796143
86,5000,0.4177251557648894,0.4173724933307938
87,5000,0.43461499562660355,0.4329207702679766
88,5000,0.3377218631165081,0.33736110539477815
89,5000,0.3527192885420334,0.3515206884847387
90,5000,0.41322233309077805,0.4133742800328436
91,5000,0.41733027554816765,0.41717328063193465
92,5000,0.5450821163552593,0.545050081582953
93,5000,0.4550256681987507,0.45460958236222093
94,5000,0.43635260697591643,0.4363599786449865
95,5000,0.45929020793892195,0.459439971770036
96,5000,0.5184224009449576,0.5189468732533982
97,5000,0.3714094229956963,0.37224957869585235
98,5000,0.37770557115683945,0.3773296616812886
99,5000,0.35448939688939785,0.35437237351151396
100,5000,0.5185608208943951,0.5198719550341869
101,5000,0.46473077013845826,0.4648606599782607
102,5000,0.4751342396119477,0.4748110455531368
103,5000,0.3500024152983881,0.3494089056179117
104,5000,0.37224075521080663,0.3712134203485843
105,5000,0.40710063748852965,0.40776067713877023
106,5000,0.37203688576023564,0.36961637819470045
107,5000,0.46766257488127716,0.46718250080228757
108,5000,0.3165137750702466,0.3169737973607944
109,5000,0.31028718831813773,0.30706338009812234
110,5000,0.46712718651033336,0.46643868992408327
111,5000,0.40802344388843637,0.4100393846967557
112,5000,0.4846790888307974,0.48674766639669803
113,5000,0.44707611666079194,0.44714784057461404
114,5000,0.44367123389933594,0.4430867771641761
115,5000,0.3845116371264393,0.38424634108370986
116,5000,0.3644648175256911,0.36427460187708016
117,5000,0.49737588856301923,0.4974029450708116
118,5000,0.3908507065348594,0.3917077918754397
119,5000,0.3617409494193881,0.3619363012794645
120,5000,0.32595561134770634,0.32398754492446363
121,5000,0.4578280154351941,0.45801933833330555
122,5000,0.46467626254307787,0.466488984138061
123,5000,0.4113258207727084,0.4114342038559303
124,5000,0.3537433730935208,0.3534860091626744
125,5000,0.2892923518632781,0.28751771728856096
126,5000,0.37880682336539556,0.3789559573296336
127,5000,0.3432461467440015,0.34528718562635075
128,5000,0.43861480262281527,0.43806235778920416
129,5000,0.44639958816827574,0.4467371669904225
130,5000,0.4978544434956314,0.4976002824851148
131,5000,0.31478891817926113,0.3164797966165516
132,5000,0.448740742233884,0.44918667134385176
133,5000,0.3736231623747592,0.371556734249138
134,5000,0.3498525112958727,0.3496720581260759
135,5000,0.4259558728963915,0.425709422710099
136,5000,0.45491001869617353,0.4534796456407634
137,5000,0.38724999829531837,0.387947411663413
138,5000,0.3823907450932713,0.38243103124824956
139,5000,0.4780267347989386,0.47881769272825425
140,5000,0.4804699285276616,0.4814068739836283
141,5000,0.5395166341932698,0.5386239865688917
142,5000,0.3613388674871261,0.36143936798157983
143,5000,0.37059371321458023,0.36983462442214643
144,5000,0.39829287304901745,0.39797837514520046
145,5000,0.44219003716484356,0.4426851359439217
146,5000,0.38463167005241167,0.3849443445796552
147,5000,0.4319873146691303,0.4320614956802862
148,5000,0.48073103390437466,0.48191483151233516
149,5000,0.37073951470688643,0.36937849172484377
150,5000,0.4757640553177345,0.47615176821430766
151,5000,0.430875003339561,0.4315362011925422
152,5000,0.4517567858268929,0.45163509980209
153,5000,0.49340208246815054,0.49294210278057504
154,5000,0.31921140358228467,0.3195179314190763
155,5000,0.2460199070755884,0.24653016424456028
156,5000,0.45107628089533897,0.4526276927183829
157,5000,0.31646922213366957,0.3161428503182159
158,5000,0.4223631877413296,0.4208436435747649
159,5000,0.40597228002091407,0.40646178690081414
160,5000,0.5322333681605437,0.5317526744361477
161,5000,0.4487282027217183,0.4539060975529594
162,5000,0.4822012393585492,0.4825563662595252
163,5000,0.29926444077919423,0.2994466160437708
164,5000,0.3693444309700138,0.3712933357547795
165,5000,0.33738746579077483,0.3373326301447076
166,5000,0.448666581228961,0.4487593089639359
167,5000,0.3732858013116134,0.37509551344368225
168,5000,0.3073226160128397,0.30720241923247044
169,5000,0.5598417274455534,0.5603478119161557
170,5000,0.5345024449195943,0.5355976488729061
171,5000,0.43396441057701013,0.4348374303767914
172,5000,0.5408445214963241,0.540124084496423
173,5000,0.5042188441510927,0.5035898261445081
174,5000,0.430822322185111,0.42969635289802677
175,5000,0.30601996253252406,0.30791282004217807
176,5000,0.49721511128741547,0.4971842011850751
177,5000,0.4742575007688245,0.4744774622502032
178,5000,0.48541115025384535,0.485624209671781
179,5000,0.48661131779686967,0.48910248412168766
180,5000,0.4146334176221372,0.41402755441759576
181,5000,0.4427876184152903,0.441853488626547
182,5000,0.4106217240232396,0.41139671136209083
183,5000,0.45404237432837663,0.45773101529152915
184,5000,0.5025324468933859,0.5018112676972152
185,5000,0.4937844385448569,0.494590257211877
186,5000,0.4315431069323446,0.4330061305613275
187,5000,0.4503318509038152,0.4503630468680982
188,5000,0.40793596258800824,0.409304564891457
189,5000,0.3495908291928444,0.3478589829211554
190,5000,0.3419001878263972,0.3426151527906892
191,5000,0.4206366826130968,0.42137047949446704
192,5000,0.3872025364851138,0.38646836171945115
193,5000,0.3565324537921015,0.3581355941801959
194,5000,0.27162871798288224,0.27169563277906356
195,5000,0.26777102689870563,0.26770681326992074
196,5000,0.3136745703100986,0.31385396419026523
197,5000,0.4056250240306948,0.4056340920424481
198,5000,0.36688069441049515,0.3668228569264165
199,5000,0.3322876657744655,0.33227345239207473
200,5000,0.38218140915708176,0.38192062545626027
201,5000,0.35524472481183356,0.35446973579749347
202,5000,0.3869831996387019,0.38698819569397774
203,5000,0.2430410365486549,0.24301693412843678
204,5000,0.5164688782668572,0.5182806566752821
205,5000,0.39828883407346816,0.3981802600724476
206,5000,0.23219455841233932,0.23242906300270402
207,5000,0.4204692340265434,0.4204323093418984
208,5000,0.5156249988988556,0.514993712481054
209,5000,0.45304618228050925,0.4538307243282871
210,5000,0.36818110388719044,0.367485256572541
211,5000,0.4504881558260409,0.449569716670121
212,5000,0.4567629297361206,0.4556469040766656
213,5000,0.45247665972701423,0.45419004649889383
214,5000,0.4318773213475263,0.4320136325835029
215,5000,0.4490828448419631,0.44812028908452484
216,5000,0.3239750913939217,0.3241917841634352
217,5000,0.4094758254631436,0.4094768742681765
218,5000,0.5052527886571357,0.5052704838420018
219,5000,0.3625864098728553,0.3601889011259413
220,5000,0.4177541668473844,0.41792957523317115
221,5000,0.38483866313727527,0.38466097848010977
222,5000,0.3831188835437349,0.38409548267061383
223,5000,0.4292760428426,0.4290242369053368
224,5000,0.4180757791809535,0.4189627102549315
225,5000,0.4668490702968156,0.46676562391963444
226,5000,0.5653716105285465,0.566523419086854
227,5000,0.45853379027288166,0.4588029798094572
228,5000,0.43431542977988175,0.43537254260619446
229,5000,0.3205183184041076,0.319985568097328
230,5000,0.22183070367867136,0.22197619391272333
231,5000,0.39131822829503365,0.39128490942935856
232,5000,0.3896002262504288,0.3884614055787108
233,5000,0.36611948681711176,0.3665975190107272
234,5000,0.4864130290308706,0.48609424816606356
235,5000,0.38868152589555527,0.38803380690992245
236,5000,0.5128604208672782,0.5128689908474966
237,5000,0.4646034929919343,0.46353432209653866
238,5000,0.34233791970625677,0.34271628447988667
239,5000,0.40184960603996117,0.4017714633386424
240,5000,0.478604450931035,0.4780984779856463
241,5000,0.3107406600956019,0.3099826220943232
242,5000,0.4526404780911755,0.4529321079016475
243,5000,0.40910151756290114,0.40925777913933736
244,5000,0.5480635580553453,0.5481798122423218
245,5000,0.45540558615943805,0.45399390235671166
246,5000,0.36398215456754696,0.3640973294440355
247,5000,0.3107428565368079,0.31067624035374897
248,5000,0.34608062981395954,0.3461057277322282
249,5000,0.29744638765653547,0.296938045819965
250,5000,0.3654753642110405,0.3650528536976143
251,5000,0.3749400055514712,0.3747307989690466
252,5000,0.4901273512527935,0.4889250788186456
253,5000,0.6078168234696766,0.6086670726425436
254,5000,0.28340197733784595,0.28318508006121823
255,5000,0.4347647978346731,0.43258477471945406
256,5000,0.41314971548320767,0.4130373942978381
257,5000,0.5726984914710636,0.5676445557587751
258,5000,0.3856653255345725,0.38530750237424405
259,5000,0.49633574292792093,0.4959888930854459
260,5000,0.48000809434692915,0.4812734454514312
261,5000,0.3672570550307901,0.3679416704397763
262,5000,0.4633335729813317,0.4647366356592855
263,5000,0.36707894124205614,0.3673647431669856
264,5000,0.4209692224246732,0.4203060132412408
265,5000,0.46089110166192304,0.4608823653903789
266,5000,0.40350224274272795,0.4028416250898933
267,5000,0.2447581175225109,0.24419917335111196
268,5000,0.5209571404677651,0.5211101156095757
269,5000,0.3492374350012725,0.3477961291899294
270,5000,0.3525897197709882,0.34966774744294993
271,5000,0.45929849562289005,0.46005879095589214
272,5000,0.40900309547012204,0.4093632359782308
273,5000,0.48155970288627303,0.4815406436175017
274,5000,0.4218668692214243,0.4214852334309672
275,5000,0.34345566948597195,0.3435871634867867
276,5000,0.45461368771787286,0.4538134010015812
277,5000,0.2931206493230632,0.29237210256016527
278,5000,0.4981451678716547,0.4982195980667989
279,5000,0.34845919246669266,0.34926130780778414
280,5000,0.38827358368118187,0.38833613788580723
281,5000,0.40523395664280226,0.40524941364080097
282,5000,0.3676416001264598,0.36479281974050765
283,5000,0.4302408750410837,0.43100832301792247
284,5000,0.48215055226779613,0.4821080638229113
285,5000,0.396150905312724,0.39599635241794234
286,5000,0.3895090183193686,0.38964659776972493
287,5000,0.41205295433349187,0.41222878852546674
288,5000,0.5150759743259652,0.5151340028357289
289,5000,0.5363660051436606,0.5360505096975181
290,5000,0.4759938928654734,0.4764132944875681
291,5000,0.4020448255729183,0.40186532444927586
292,5000,0.6019398641706349,0.6026666859021345
293,5000,0.31309923095079933,0.3111551894475363
294,5000,0.405283332820275,0.4075468777716765
295,5000,0.6232480194172543,0.6232322464192996
296,5000,0.3223334953685663,0.32120043824661043
297,5000,0.4605654533899486,0.4618911515768919
298,5000,0.3908539616183907,0.3902651450666191
299,5000,0.4933472649865152,0.4927792293747805
300,5000,0.3714348371640717,0.3716356413378136
301,5000,0.5447651866458658,0.5439171713956403
302,5000,0.2992646772962902,0.29941693015377063
303,5000,0.3953568075237894,0.3967045226722991
304,5000,0.4830473992864705,0.4813767603628624
305,5000,0.505625804454453,0.5060681666676807
306,5000,0.3607162739728904,0.35864859236893964
307,5000,0.376082223679791,0.37774176147228505
308,5000,0.3773550588238176,0.37967975198015563
309,5000,0.45014460352597757,0.4502263593011339
310,5000,0.4073630081553769,0.4083633582599858
311,5000,0.3914989281972968,0.3934742539508396
312,5000,0.3621325469687914,0.35853718093087084
313,5000,0.3986965343894902,0.4004449684221922
314,5000,0.4781785034636861,0.47813304259768863
315,5000,0.4208369239938886,0.4261582320018053
316,5000,0.5157312359805527,0.5162718130301023
317,5000,0.3957928040074241,0.39573701462998356
318,5000,0.3770685866671195,0.37687390651857583
319,5000,0.24024191539630482,0.24047237747635028
320,5000,0.44288515128984296,0.4448715385005512
321,5000,0.41143168227324023,0.4115883111697807
322,5000,0.5058883374366471,0.5066307101102135
323,5000,0.44787790686754264,0.4480147529096924
324,5000,0.35125509842730424,0.35123167609249056
325,5000,0.4122942833305806,0.41335765699196314
326,5000,0.39605576805292814,0.3950693034097698
327,5000,0.39059252547831796,0.39163767152169604
328,5000,0.3536570737117574,0.3546532440829196
329,5000,0.49632157640140806,0.4938060564836869
330,5000,0.46057327936920656,0.46051266869201296
331,5000,0.36337205895922864,0.3637737276075001
332,5000,0.4147630482770848,0.4152006096977856
333,5000,0.3350332491618806,0.33461017112546726
334,5000,0.3690394356809375,0.3688877059677997
335,5000,0.5471104252837192,0.5475056836113659
336,5000,0.4863864601229446,0.48619758139904645
337,5000,0.47680422522131394,0.4748473545191282
338,5000,0.4668628085334004,0.4677238760824918
339,5000,0.3956838352637403,0.3952118562474066
340,5000,0.4724647971437141,0.47268096921404373
341,5000,0.4625419617061428,0.4625942346267113
342,5000,0.4537240047938653,0.4536387752604105
343,5000,0.49287342523725397,0.4929661146233269
344,5000,0.3558767636576142,0.35587065761158027
345,5000,0.4044133308551105,0.40435240336093564
346,5000,0.3483452250247064,0.3463879628320937
347,5000,0.38354443910513814,0.3835441354845059
348,5000,0.5168861678588547,0.5171203070291728
349,5000,0.41046644187199804,0.40815922633607765
350,5000,0.31371757298476893,0.31363675695800614
351,5000,0.3406425351837132,0.34050031188271507
352,5000,0.5702562461532159,0.5706042098233578
353,5000,0.39043918722702736,0.3910169816533258
354,5000,0.2941197350951909,0.2940530367324205
355,5000,0.4450396781838828,0.44442875530736636
356,5000,0.38469817816154833,0.38502636581096344
357,5000,0.31404143994335204,0.31366942927015046
358,5000,0.568303801527651,0.5702470087832819
359,5000,0.28797922993090996,0.28802347744258466
360,5000,0.27119258685120307,0.27035886309304513
361,5000,0.375069914570357,0.37767882052069357
362,5000,0.37298793744140374,0.3735230407497662
363,5000,0.3891646556331482,0.38914468734811547
364,5000,0.4573970266029352,0.45734361956124087
365,5000,0.5306867700264795,0.5306849010284733
366,5000,0.4586369943972221,0.45854972536837463
367,5000,0.4552738719506295,0.45526710913076573
368,5000,0.45485919827218996,0.45518973511017635
369,5000,0.37192687806065144,0.37277566080057073
370,5000,0.43483012908640317,0.43511120972713535
371,5000,0.4882459103013,0.48819907638483023
372,5000,0.2608467406086836,0.26105049051815127
373,5000,0.4226445490909161,0.42264667588539284
374,5000,0.3760773253463298,0.37567572718096476
375,5000,0.34400055270243185,0.34471308006005674
376,5000,0.3626047390560978,0.3588515684275575
377,5000,0.4986914097864468,0.49874154911242946
378,5000,0.5587792985642698,0.5570306428100164
379,5000,0.35730687287547735,0.3557659544644989
380,5000,0.44139791356893465,0.4415518677895848
381,5000,0.366175195462686,0.36459810792112185
382,5000,0.4034386586912076,0.403433490340991
383,5000,0.4468473284595248,0.44718563325378496
384,5000,0.4073679264039517,0.40762722154661324
385,5000,0.5093911693203791,0.5094027969862418
386,5000,0.45861573637327613,0.4563020935745795
387,5000,0.3998204651197583,0.400972279360982
388,5000,0.48954685104243595,0.48959417770701885
389,5000,0.508333700039893,0.507825601097994
390,5000,0.3945820284632813,0.3943334766609538
391,5000,0.3578953080195746,0.35954523952663686
392,5000,0.43522142389239216,0.43297407763559415
393,5000,0.5071780483583679,0.5065868000085458
394,5000,0.3148189763094862,0.31463063477876857
395,5000,0.3732331664514533,0.3747344211468217
396,5000,0.4609202236656327,0.4560853463826222
397,5000,0.4365681796975373,0.4368800719497973
398,5000,0.3678094590238661,0.3678336497705155
399,5000,0.5291304645137361,0.5282240341475933
400,5000,0.5019464404238067,0.5008132543604956
401,5000,0.3286857499461008,0.3286924524569769
402,5000,0.5205803630709565,0.5204264058616679
403,5000,0.4034666901512789,0.40387120068695187
404,5000,0.3742053860564194,0.376479234714406
405,5000,0.3993316870800883,0.4015409726370733
406,5000,0.4540556856329408,0.45515268520853613
407,5000,0.3097249650559696,0.30954979975592856
408,5000,0.4651342199109691,0.4655279244707794
409,5000,0.4873947192514655,0.487327209217759
410,5000,0.41305063108964024,0.413023397347414
411,5000,0.39080636458348933,0.390719483747867
412,5000,0.31178147154681723,0.3115640745079547
413,5000,0.44934958642548956,0.44940008584997404
414,5000,0.3658713796186712,0.3660100850791224
415,5000,0.2649190888948674,0.2671906035575472
416,5000,0.41951219997338735,0.41979866972090735
417,5000,0.4664603564531468,0.46663011376165536
418,5000,0.5049793021454485,0.5029194659570546
419,5000,0.4763702903845871,0.4787674422872955
420,5000,0.39653821847335186,0.39666396249940866
421,5000,0.47907448265851726,0.47887164749201677
422,5000,0.3963784082461353,0.3963812813896985
423,5000,0.3143841397919546,0.3155721401380604
424,5000,0.4787300766248885,0.47868107890894734
425,5000,0.6368392110919292,0.6346452404251178
426,5000,0.4426593887712678,0.4433952156190384
427,5000,0.5739802562928663,0.5745871014255167
428,5000,0.3902586304424197,0.3893043517364993
429,5000,0.33372674376813416,0.3337112138592959
430,5000,0.45059738964309104,0.45069818181668175
431,5000,0.35853343462751197,0.3589996567177537
432,5000,0.4056083097019627,0.40537938788688027
433,5000,0.37325431220013544,0.3735093509582074
434,5000,0.45082727520076143,0.4505794856748072
435,5000,0.5046913989026004,0.5037745796804004
436,5000,0.45245432953551973,0.4527779239152164
437,5000,0.44926269858913953,0.44929184202326794
438,5000,0.33454178122674794,0.33351109277431423
439,5000,0.4151999822590292,0.41541566251022255
440,5000,0.3467830050322053,0.34634019975029656
441,5000,0.46455860162772966,0.4640021523591449
442,5000,0.4390264671550935,0.43741850497566837
443,5000,0.4605326571747052,0.45981333752492803
444,5000,0.3916388824853443,0.3917203538021328
445,5000,0.41012628890320957,0.4095797287936913
446,5000,0.5170117069245921,0.5187560467614126
447,5000,0.32975981717946395,0.3298614773580448
448,5000,0.42983534970570436,0.4302887278575212
449,5000,0.2653792923591466,0.26548498669366216
450,5000,0.3733798554250208,0.37346345904565315
451,5000,0.4415088612867548,0.44081311981032834
452,5000,0.375778500028502,0.3758428445498421
453,5000,0.4337949052832856,0.4333535404071616
454,5000,0.4948306324507268,0.49371085938433085
455,5000,0.4078032304750643,0.4091696767119467
456,5000,0.4178867121304204,0.41846371065208376
457,5000,0.2796234145237971,0.27964442900297687
458,5000,0.35228738227461576,0.3532821619377445
459,5000,0.4205400770119788,0.41975643238743493
460,5000,0.3740746563053736,0.37246786437558926
461,5000,0.2554600148875066,0.25562786441579344
462,5000,0.35147454823328184,0.35190408081785707
463,5000,0.2598656435655679,0.26017265494224195
464,5000,0.3804688004453316,0.3809794911379496
465,5000,0.34837570074527846,0.3490951697601154
466,5000,0.2554323306252915,0.25534360975772424
467,5000,0.5159440298290182,0.5170324414299471
468,5000,0.5331647395041409,0.5333679695497393
469,5000,0.41388345279743477,0.4138776103085421
470,5000,0.5368601918607939,0.5366554036399137
471,5000,0.4314920092401066,0.4312133575737394
472,5000,0.38786795213469477,0.3878685872752637
473,5000,0.39674795104652794,0.3967629845093208
474,5000,0.3887196958406827,0.3876673275013775
475,5000,0.46521111895101797,0.46530795187767515
476,5000,0.5092241212170837,0.5091939920462902
477,5000,0.4866242555750106,0.48627398236226893
478,5000,0.43135754473554944,0.43122951394998954
479,5000,0.4184506447410791,0.4187070620344008
480,5000,0.4218406215504436,0.42020869231077324
481,5000,0.3618611669383313,0.3613671347305739
482,5000,0.3821785176981618,0.38222465052131
483,5000,0.36569213101929937,0.36425312222261497
484,5000,0.41810009335805615,0.4188101005933239
485,5000,0.47538796981454023,0.475580720910876
486,5000,0.27239350436300885,0.2735115473468156
487,5000,0.4833577555096025,0.48321178062581926
488,5000,0.3596355999369641,0.3597800426846201
489,5000,0.37980343963150104,0.38018219533516456
490,5000,0.3944267827518612,0.3937676117875092
491,5000,0.3546295684973879,0.3554026677210502
492,5000,0.4214624708821086,0.42032805920371247
493,5000,0.4829654445102844,0.4828323619831478
494,5000,0.38945987127190973,0.3881665822053277
495,5000,0.4661880730188653,0.46780561421736416
496,5000,0.3429707849373057,0.34294473553102756
497,5000,0.2740156751384294,0.2742890087642764
498,5000,0.42889667814134835,0.42761036363791427
499,5000,0.4658110333075479,0.4650720765904395
500,5000,0.463701799176569,0.46121006674848397
